date,portfolio_return,benchmark_return,turnover,cost,nav
2020-03-19,0.03409322224646553,0.0021248934787831963,0.0,0.0,0.7755183082588092
2020-03-20,-0.043447451392278624,-0.04309435146385421,0.0,0.0,0.7418240142569124
2020-03-23,-0.011213662375868185,-0.025568044551205094,0.0,0.0,0.7335054502187242
2020-03-24,0.09423983919784948,0.09060321035958774,0.0,0.0,0.8026308858980828
2020-03-25,0.00302081118575328,0.014970251602519413,0.0,0.0,0.8050554822562348
2020-03-26,0.05345309017269261,0.05838975572913507,0.0,0.0,0.8480881855432979
2020-03-27,-0.033398785788288324,-0.029785812139483392,0.0,0.0,0.8197630699047591
2020-03-30,0.03276557025089635,0.03247578647689808,0.0,0.0,0.8466230743608141
2020-03-31,-0.008652710008667673,-0.01490539112432998,0.0,0.0,0.8392974904117233
2020-04-01,-0.033364842987396295,-0.04500488384109025,0.7000000000000001,0.0007000000000000001,0.8112944614244204
2020-04-02,0.026940873816578642,0.023075460756968535,0.0,0.0,0.8331514431377448
2020-04-03,-0.016542313877277896,-0.014454261283808334,0.0,0.0,0.8193691904580532
2020-04-06,0.07017171675007844,0.06716638320042856,0.0,0.0,0.8768657332046168
2020-04-07,-0.011241537203929725,0.0010194240197882731,0.0,0.0,0.867008414441946
2020-04-08,0.0263986520975561,0.03356866732384467,0.0,0.0,0.8898962679404526
2020-04-09,-0.003684444536046211,0.01521676251120252,0.0,0.0,0.8866174944983916
2020-04-13,0.01025066467428837,-0.009129990367972352,0.0,0.0,0.8957059131288523
2020-04-14,0.04298973623127487,0.02949310503986502,0.0,0.0,0.9342120740750548
2020-04-15,-0.008040672167516107,-0.02124823604019499,0.0,0.0,0.926700381052482
2020-04-16,0.017071948738147956,0.004824657650822184,0.0,0.0,0.9425209624534321
2020-04-17,0.007287728791072684,0.027015202861435217,0.0,0.0,0.9493897996076934
2020-04-20,-0.012505044819362881,-0.01761819374974949,0.0,0.0,0.9375176376125532
2020-04-21,-0.032581408072808564,-0.0303629970823992,0.0,0.0,0.9069719928860432
2020-04-22,0.028239090774821996,0.022194726905727657,0.0,0.0,0.9325840573233735
2020-04-23,0.0015052200682757484,-7.196409645804369e-05,0.0,0.0,0.9339878015618106
2020-04-24,0.013732480596585155,0.013938366939812763,0.0,0.0,0.9468137709242053
2020-04-27,0.002174120389290063,0.014418898447780437,0.0,0.0,0.9488722580484321
2020-04-28,-0.016648085328300474,-0.0045986577591043964,0.0,0.0,0.9330753517307847
2020-04-29,0.021489689121931072,0.02617828908124098,0.0,0.0,0.9531268509668158
2020-04-30,0.0010902371748959649,-0.009310480931686627,0.0,0.0,0.9541659852921314
2020-05-01,-0.03702099204573602,-0.026473436047101728,0.7000000000000001,0.0007000000000000001,0.9188418139403195
2020-05-04,0.018776429554721343,0.002758356425293984,0.0,0.0,0.9360943825317022
2020-05-05,0.011107342453394382,0.009239356692858358,0.0,0.0,0.9464919034071805
2020-05-06,0.00038609243281785316,-0.0067788167573435976,0.0,0.0,0.9468573367688093
2020-05-07,0.012055954092277277,0.012067141519352731,0.0,0.0,0.9582726053528301
2020-05-08,0.016899957594462518,0.016545776116409394,0.0,0.0,0.9744673717472281
2020-05-11,0.004756213068702902,0.00020547657510272543,0.0,0.0,0.9791021461957568
2020-05-12,-0.02090320765307649,-0.019931446212516746,0.0,0.0,0.958635770720254
2020-05-13,-0.016366942195453732,-0.017686177358357758,0.0,0.0,0.9429458344743813
2020-05-14,0.016131311789062373,0.011967194638417666,0.0,0.0,0.9581567877304852
2020-05-15,0.004873069554273035,0.004597041793121148,0.0,0.0,0.9628259524009948
2020-05-18,0.028908237936217798,0.030459777246165443,0.0,0.0,0.9906595541241682
2020-05-19,-0.00805104578355862,-0.010271325266548614,0.0,0.0,0.9826837086979947
2020-05-20,0.019628901918209016,0.01698808807598917,0.0,0.0,1.0019727108326495
2020-05-21,-0.012435523961761305,-0.006903929400113196,0.0,0.0,0.9895126551780592
2020-05-22,0.0018379217653472556,0.0018989476585311582,0.0,0.0,0.9913313020240975
2020-05-26,0.003907003166748352,0.01232094507849335,0.0,0.0,0.9952044365604024
2020-05-27,0.007266782384630689,0.014878561531107115,0.0,0.0,1.0024363706291057
2020-05-28,-0.009932376953444165,-0.0018448317858380525,0.0,0.0,0.992479794724175
2020-05-29,0.012646837197123551,0.0044557445497313,0.0,0.0,1.0050315251094863
2020-06-01,0.005526618023390058,0.004041832144511037,0.6000000000000001,0.0006000000000000001,1.0105859504502317
2020-06-02,0.009659269959293759,0.008280270348235419,0.0,0.0,1.0203474729626998
2020-06-03,0.004612691147408305,0.013308449428409475,0.0,0.0,1.0250540207185153
2020-06-04,-0.005987901643475736,-0.0026270299184496526,0.0,0.0,1.0189160980632035
2020-06-05,0.0201680046726982,0.025629693351695515,0.0,0.0,1.0394656026900295
2020-06-08,0.008557189143801559,0.012087453406334214,0.0,0.0,1.048360506460724
2020-06-09,0.005697384427096651,-0.007456548747423741,0.0,0.0,1.0543334192842164
2020-06-10,0.009172266667334044,-0.005579989036239463,0.0,0.0,1.0640040465621732
2020-06-11,-0.056040184505764215,-0.05764908820797543,0.0,0.0,1.0043770634779492
2020-06-12,0.011313342316188114,0.011975524813401917,0.0,0.0,1.015739925011603
2020-06-15,0.011017272851412907,0.009335697250407726,0.0,0.0,1.0269306089115295
2020-06-16,0.024809732820774377,0.01924765279383389,0.0,0.0,1.0524084829440996
2020-06-17,0.000834914495584438,-0.004153863306094574,0.0,0.0,1.0532871540417856
2020-06-18,0.0015555464333381007,0.00038529020170896544,0.0,0.0,1.0549255911175361
2020-06-19,-0.004401022024864088,-0.005714942245765409,0.0,0.0,1.050282840356435
2020-06-22,0.014601690149323028,0.006415087267440667,0.0,0.0,1.0656187449604706
2020-06-23,0.006054043856693454,0.004603739878907165,0.0,0.0,1.0720700475769758
2020-06-24,-0.022007951092294344,-0.025508638478288104,0.0,0.0,1.048475982402388
2020-06-25,0.01618712490546816,0.010720305112446482,0.0,0.0,1.0654477940899187
2020-06-26,-0.028886156197644085,-0.023751417545244458,0.0,0.0,1.034671102689402
2020-06-29,0.011530218472596164,0.014697521610163022,0.0,0.0,1.0466010865506927
2020-06-30,0.020782140794628257,0.012809609161011482,0.0,0.0,1.0683516976872
2020-07-01,0.006954822916068288,0.0070048863772056436,0.4,0.0004,1.0757818945566955
2020-07-02,0.009236647846448605,0.005506915071628704,0.0,0.0,1.085718513076301
2020-07-06,0.0277453890415017,0.015437282394659357,0.0,0.0,1.1158421956111635
2020-07-07,-0.01244213018855212,-0.01031368274265354,0.0,0.0,1.1019587417434895
2020-07-08,0.014608498059317913,0.0076485418693121865,0.0,0.0,1.1180567038836977
2020-07-09,-0.003128030730973846,-0.005693099504264776,0.0,0.0,1.114559388154978
2020-07-10,0.02144615576257556,0.01021087267272347,0.0,0.0,1.1384624023999905
2020-07-13,-0.018497116728167506,-0.008659044001993688,0.0,0.0,1.1174041304521678
2020-07-14,0.007534581533530854,0.012958923602118144,0.0,0.0,1.1258233029789637
2020-07-15,0.00541543722799343,0.009187259449160434,0.0,0.0,1.1319201284060587
2020-07-16,-0.007304091540274909,-0.0032933042343319396,0.0,0.0,1.1236524801719012
2020-07-17,-0.005591678045686828,0.0028988389291790817,0.0,0.0,1.1173693772675424
2020-07-20,0.022796098047935247,0.008081555066220991,0.0,0.0,1.1428410391474935
2020-07-21,-0.0031324650994006943,0.00212768776383343,0.0,0.0,1.1392611294782011
2020-07-22,-0.0013142269209532379,0.0056918904290752526,0.0,0.0,1.1377638818318452
2020-07-23,-0.022008285591325387,-0.011931755841521396,0.0,0.0,1.112723649384995
2020-07-24,-0.007588469456446035,-0.006440135123503832,0.0,0.0,1.1042797799581718
2020-07-27,0.01573758370489809,0.007292242974779484,0.0,0.0,1.12165847542889
2020-07-28,-0.011507751443089732,-0.0063422021970021,0.0,0.0,1.1087507084896195
2020-07-29,0.0125898957017549,0.012298748523299041,0.0,0.0,1.1227097642687507
2020-07-30,-0.001967228674354682,-0.003568122656313122,0.0,0.0,1.1205011374275031
2020-07-31,0.006725155788369303,0.007902017392212857,0.0,0.0,1.128036682137748
2020-08-03,0.007915949476162306,0.006952288969194864,0.7000000000000001,0.0007000000000000001,1.1369661635208081
2020-08-04,0.00936868261620955,0.0038628588110778406,0.0,0.0,1.1476180386522041
2020-08-05,0.0087136889291831,0.006210668213141535,0.0,0.0,1.1576180252505386
2020-08-06,0.006318157929468883,0.006684588443230943,0.0,0.0,1.1649320387560713
2020-08-07,-5.4951536869479885e-05,0.0007180493260241505,0.0,0.0,1.1648680239501932
2020-08-10,-0.00047628663721066,0.0029889844733839155,0.0,0.0,1.1643132128762717
2020-08-11,-0.00555684063857777,-0.008254779007413227,0.0,0.0,1.1578433098989278
2020-08-12,0.025264768372898178,0.013942333285925201,0.0,0.0,1.187095952935634
2020-08-13,-0.0015489177759283653,-0.0018078173407062303,0.0,0.0,1.1852572389123994
2020-08-14,0.0007167004101149122,2.9831588904905004e-05,0.0,0.0,1.1861067132616196
2020-08-17,0.005813124041525742,0.003176675062438461,0.0,0.0,1.193001698712296
2020-08-18,0.0014290131243515968,0.0021601810858558057,0.0,0.0,1.1947065137971296
2020-08-19,-0.0023260307327724935,-0.004163469672584519,0.0,0.0,1.191927589729394
2020-08-20,0.005710510712595619,0.003113506350559181,0.0,0.0,1.198734104999182
2020-08-21,0.009114442965161722,0.003547346300632359,0.0,0.0,1.2096598986295912
2020-08-24,0.011775757552717937,0.010133178641099638,0.0,0.0,1.2239045603170986
2020-08-25,0.0064653352003349925,0.0034991548263478833,0.0,0.0,1.2318175135527674
2020-08-26,0.009751985225957216,0.010025555431542488,0.0,0.0,1.2438301797460094
2020-08-27,0.004892820280821591,0.002186587742955215,0.0,0.0,1.2499160172753687
2020-08-28,0.009091514193942763,0.006459670024018704,0.0,0.0,1.261279646487664
2020-08-31,0.006720359338866644,-0.0036225766010948846,0.0,0.0,1.26975589893886
2020-09-01,0.009422886350112432,0.009418613497429451,0.6000000000000001,0.0006000000000000001,1.2817206644669457
2020-09-02,0.0073180454933033275,0.01446363131609174,0.0,0.0,1.2911003545992217
2020-09-03,-0.0441824648391077,-0.034414143260371066,0.0,0.0,1.2340563585783821
2020-09-04,-0.0069560330219717815,-0.008164587113013266,0.0,0.0,1.2254722217971366
2020-09-08,-0.049067895014813866,-0.027322701738155986,0.0,0.0,1.165340879474424
2020-09-09,0.02683300147206854,0.019747200284415456,0.0,0.0,1.196610473008823
2020-09-10,-0.018094124024277975,-0.017363845629457142,0.0,0.0,1.1749588547014513
2020-09-11,-0.003435891611041836,0.0005089295808167194,0.0,0.0,1.1709218234292633
2020-09-14,0.01914638589258059,0.013171315959110474,0.0,0.0,1.1933407445106843
2020-09-15,0.012511294180031884,0.005052318128754507,0.0,0.0,1.2082709816222756
2020-09-16,-0.00837985005651777,-0.00396848338968836,0.0,0.0,1.1981458519686394
2020-09-17,-0.012524583603909395,-0.008794968795932667,0.0,0.0,1.183139574075981
2020-09-18,-0.00954777580979248,-0.011513010265543633,0.0,0.0,1.17184322267101
2020-09-21,-0.0033489509931338922,-0.011129461081385794,0.0,0.0,1.1679187771466486
2020-09-22,0.006189811415110857,0.010184222791502773,0.0,0.0,1.1751479741253532
2020-09-23,-0.036690136597834454,-0.023191113388931983,0.0,0.0,1.1320316344320256
2020-09-24,0.010022632222936591,0.002665733362380074,0.0,0.0,1.1433775711686676
2020-09-25,0.018687795178322957,0.016167112572928355,0.0,0.0,1.164744777030156
2020-09-28,0.019044612820988016,0.0166090235691585,0.0,0.0,1.1869268903439634
2020-09-29,-0.0042487757570780224,-0.005445791758778684,0.0,0.0,1.1818839041468459
2020-09-30,0.009845259911585654,0.007581820667085237,0.0,0.0,1.1935198583684912
2020-10-01,0.0033631488963817248,0.006420310634505766,1.0,0.001,1.1975338433629727
2020-10-02,-0.00927322501094282,-0.009494696814670078,0.0,0.0,1.1864288425752487
2020-10-05,0.021019394661857864,0.017733031402460853,0.0,0.0,1.211366858655549
2020-10-06,-0.011215461940769129,-0.014215917257708655,0.0,0.0,1.1977808197559887
2020-10-07,0.018164064200359573,0.017406783426155092,0.0,0.0,1.2195373874639959
2020-10-08,0.010455517698148887,0.008862677053071755,0.0,0.0,1.23228828220218
2020-10-09,0.005121675561891765,0.008929996758421987,0.0,0.0,1.2385996629823404
2020-10-12,0.016005745390880892,0.016087499107795056,0.0,0.0,1.2584243738292664
2020-10-13,-0.005876476738696546,-0.006526087488973764,0.0,0.0,1.25102927226905
2020-10-14,-0.005435514083147552,-0.0062833052790295385,0.0,0.0,1.2442292850412016
2020-10-15,-0.003196149664811743,-0.0012360314863952837,0.0,0.0,1.2402525420288681
2020-10-16,0.0007698117762999226,-0.0006046172598427324,0.0,0.0,1.241207303041308
2020-10-19,-0.014920253221540187,-0.015203066511354169,0.0,0.0,1.2226881757795067
2020-10-20,0.005813546784222768,0.0040059957580742545,0.0,0.0,1.229796330691917
2020-10-21,-0.006438212056631026,-0.0018931391681634713,0.0,0.0,1.221878641128456
2020-10-22,0.011854238220548359,0.005485397552040805,0.0,0.0,1.2363630816169926
2020-10-23,0.0013538776812202947,0.003394934204461242,0.0,0.0,1.2380369659990786
2020-10-26,-0.019393249093179483,-0.018480001127276324,0.0,0.0,1.2140274067308943
2020-10-27,-0.013297476192476988,-0.0034471509763274177,0.0,0.0,1.1978839061928757
2020-10-28,-0.0323931091730641,-0.03417881792828115,0.0,0.0,1.1590807220429133
2020-10-29,0.01061270395782615,0.01016345007839825,0.0,0.0,1.1713817026091782
2020-10-30,-0.00654208177747545,-0.010425047170263047,0.0,0.0,1.1637184277180705
2020-11-02,0.014754625061376503,0.011208747535354835,0.6000000000000001,0.0006000000000000001,1.1808886567960653
2020-11-03,0.019445318952359552,0.01765582433727464,0.0,0.0,1.2038514133746883
2020-11-04,0.01495463737735867,0.02234899752964492,0.0,0.0,1.2218545747179272
2020-11-05,0.027503856164963637,0.01950273460319507,0.0,0.0,1.2554602871954719
2020-11-06,-0.002613253822637612,-0.0002284120960278635,0.0,0.0,1.2521794508007886
2020-11-09,0.019713775143619626,0.01256600549292064,0.0,0.0,1.2768646349333366
2020-11-10,-0.00804804244453299,-0.0014669600648696823,0.0,0.0,1.26658837415547
2020-11-11,0.012339080510129448,0.00742907908915047,0.0,0.0,1.2822169100773684
2020-11-12,-0.009960937126240927,-0.009701324120349075,0.0,0.0,1.2694448280538848
2020-11-13,0.009730279802071341,0.013844407445660067,0.0,0.0,1.2817968814241414
2020-11-16,0.013936307401517196,0.012482744063479823,0.0,0.0,1.2996603967899745
2020-11-17,0.0029741086584732404,-0.005378275298105972,0.0,0.0,1.3035257280291421
2020-11-18,-0.004415369767839072,-0.012034912658102637,0.0,0.0,1.297770179938002
2020-11-19,0.007346684052531649,0.00421007538808893,0.0,0.0,1.3073044874228035
2020-11-20,-0.009827587819943709,-0.0068477255896741696,0.0,0.0,1.2944568377652492
2020-11-23,0.01526649194339299,0.005994564950014825,0.0,0.0,1.3142186526500623
2020-11-24,0.027827827423690464,0.016113681571283456,0.0,0.0,1.3507905025130034
2020-11-25,0.001495735219181471,-0.0015417468054752526,0.0,0.0,1.352810927441348
2020-11-27,0.0028950851905356623,0.002785057639255184,0.0,0.0,1.3567274303229782
2020-11-30,-0.009156736876405171,-0.004427331099767229,0.0,0.0,1.3443042342305094
2020-12-01,0.00962752322288236,0.010937647616052093,0.7000000000000001,0.0007000000000000001,1.3572465544641827
2020-12-02,0.010369748954924906,0.0021036172718957857,0.0,0.0,1.371320860503913
2020-12-03,0.0015237985053253799,-0.00027294643931008444,0.0,0.0,1.3734104771814704
2020-12-04,0.021814307283294494,0.008617891770038577,0.0,0.0,1.4033704753568033
2020-12-07,-0.003160392294146152,-0.0020547735476479367,0.0,0.0,1.3989352741206535
2020-12-08,0.0008901146876774735,0.00292625867388141,0.0,0.0,1.4001804869552583
2020-12-09,-0.008113044313626291,-0.008968920542960945,0.0,0.0,1.3888207606175156
2020-12-10,0.005980191727687129,-0.00032737442480634815,0.0,0.0,1.3971261750414006
2020-12-11,-0.011656143549708984,-0.0011723986126556118,0.0,0.0,1.3808410717880621
2020-12-14,-0.004365944434745512,-0.004477240633529167,0.0,0.0,1.374812396395421
2020-12-15,0.012659531857538736,0.013519393897810428,0.0,0.0,1.392216877725728
2020-12-16,0.0007416348288495799,0.001569599596666027,0.0,0.0,1.3932493942515616
2020-12-17,0.0033943218286508594,0.005591667985141546,0.0,0.0,1.3979785310832245
2020-12-18,-0.0025763480794335717,-0.003992774692745837,0.0,0.0,1.394376851779579
2020-12-21,0.0009885587818486085,-0.0035754567351620192,0.0,0.0,1.395755275261612
2020-12-22,-0.012649517768316361,-0.0016856017263984224,0.0,0.0,1.378099644106969
2020-12-23,0.009867893980756222,0.0008987201806867073,0.0,0.0,1.3916985852899344
2020-12-24,0.0019947849835053656,0.0038904221253377447,0.0,0.0,1.3944747247294365
2020-12-28,0.00284383685097544,0.008590932338523372,0.0,0.0,1.3984403833393757
2020-12-29,-0.003329172066206488,-0.001908043775960655,0.0,0.0,1.3937847346789072
2020-12-30,0.00921704405409356,0.001426752577169399,0.0,0.0,1.4066313099803658
2020-12-31,0.00654623433075251,0.005080945625527633,0.0,0.0,1.4158394481524705
2021-01-04,-0.00974208976698349,-0.013613762203916635,0.6000000000000001,0.0006000000000000001,1.4020462131529328
2021-01-05,0.013983108482394337,0.006887360517438212,0.0,0.0,1.4216511774487803
2021-01-06,0.013171190364685623,0.005978177625599601,0.0,0.0,1.4403760157391376
2021-01-07,0.02236326237947946,0.01485781322152846,0.0,0.0,1.472587522504221
2021-01-08,0.0062956353383315684,0.0056975777706524955,0.0,0.0,1.481858396549685
2021-01-11,0.004485645383297971,-0.006740854065642621,0.0,0.0,1.4885054878248694
2021-01-12,0.008088348616883794,0.0002113076149776738,0.0,0.0,1.5005450391285418
2021-01-13,0.005408334754524692,0.0026930187150779883,0.0,0.0,1.5086604890143902
2021-01-14,0.0029407028386506497,-0.003502155637474469,0.0,0.0,1.5130970111969948
2021-01-15,-0.016687310010469393,-0.0072926813676941205,0.0,0.0,1.4878474922952358
2021-01-19,0.009670758525013081,0.007852072160883461,0.0,0.0,1.5022361061152694
2021-01-20,0.015338505028725875,0.013838604360149498,0.0,0.0,1.5252781621832519
2021-01-21,-0.001961853339848219,0.0009117455576634903,0.0,0.0,1.5222857901265752
2021-01-22,-0.0022202045921569545,-0.0035396603806391314,0.0,0.0,1.5189060042247609
2021-01-25,0.00034253061506335264,0.003943939617585768,0.0,0.0,1.5194262760326114
2021-01-26,-0.003510031331661268,-0.0015607522448872757,0.0,0.0,1.5140930421975876
2021-01-27,-0.03041721644290293,-0.02444049539374693,0.0,0.0,1.46803854641837
2021-01-28,0.008096897306307766,0.008600057488981738,0.0,0.0,1.479925103770421
2021-01-29,-0.020128412520921297,-0.020019457369098714,0.0,0.0,1.4501365607816628
2021-02-01,0.015027192857623578,0.01664542461427687,0.5,0.0005,1.4719280425504198
2021-02-02,0.01812310414650494,0.0141403071246895,0.0,0.0,1.4986039477617221
2021-02-03,0.006395875335621698,0.0007863994563852561,0.0,0.0,1.5081888317890766
2021-02-04,0.009668794814188414,0.011365544566423358,0.0,0.0,1.5227712001446958
2021-02-05,0.004867937282967249,0.003935855913057562,0.0,0.0,1.530183954843309
2021-02-08,0.018781999977527556,0.007221845683684558,0.0,0.0,1.558923869848789
2021-02-09,-0.006229444378379061,-0.000665606430921617,0.0,0.0,1.5492126403114386
2021-02-10,0.0008770286679574185,-0.0004358010019055447,0.0,0.0,1.5505713442097535
2021-02-11,-0.00042823532230473727,0.0016152172626890948,0.0,0.0,1.5499073347904093
2021-02-12,0.010079719055431506,0.0049395278686632516,0.0,0.0,1.5655299652870494
2021-02-16,0.008520334268856438,-0.0008656288249054844,0.0,0.0,1.5788688038992063
2021-02-17,0.003609233794627859,0.00022929623770329144,0.0,0.0,1.584567310543523
2021-02-18,-0.006404020016228612,-0.004255962257000867,0.0,0.0,1.5744197097697405
2021-02-19,0.0032035306970061737,-0.0017660256402188823,0.0,0.0,1.5794634116399595
2021-02-22,-0.00496225086852139,-0.007691755554218194,0.0,0.0,1.5716257179537514
2021-02-23,-0.0006523047176121675,0.0012145221923671734,0.0,0.0,1.5706005390836095
2021-02-24,0.020467368868205892,0.011019126902563903,0.0,0.0,1.602746599661637
2021-02-25,-0.02505354040412521,-0.024095713111024986,0.0,0.0,1.56259212296944
2021-02-26,-0.009069942932576692,-0.005152570763606645,0.0,0.0,1.5484195015872133
2021-03-01,0.022826000106544495,0.024240051256495976,0.5,0.0005,1.5837637252954186
2021-03-02,-0.004883974718960833,-0.007803131501610383,0.0,0.0,1.5760286633002685
2021-03-03,-0.0013764342351957732,-0.01324556611113481,0.0,0.0,1.5738593634924523
2021-03-04,-0.007891596823508889,-0.012374992039214883,0.0,0.0,1.5614390999388654
2021-03-05,0.022429514950869037,0.018396727784297795,0.0,0.0,1.5964614215758157
2021-03-08,0.0011344128852005474,-0.004978819189692785,0.0,0.0,1.5982724679831768
2021-03-09,0.004786181804765537,0.014277704241617117,0.0,0.0,1.6059220905884957
2021-03-10,0.013402988951230656,0.006224258741941435,0.0,0.0,1.6274462466251904
2021-03-11,0.0038602757677491987,0.010139198885904088,0.0,0.0,1.633728637934352
2021-03-12,0.005471027922132221,0.0013469037208329038,0.0,0.0,1.642666812929678
2021-03-15,-0.004128857786537543,0.005963526868023594,0.0,0.0,1.6358844752684265
2021-03-16,-0.005551549231134546,-0.0012614508669683833,0.0,0.0,1.626802782067525
2021-03-17,0.004318574443291767,0.0034099873223620847,0.0,0.0,1.633828250986438
2021-03-18,-0.01462703065253378,-0.014549500699517437,0.0,0.0,1.6099301950782836
2021-03-19,-0.008044862494513472,-0.0018504379235771973,0.0,0.0,1.5969785280331135
2021-03-22,-0.002541948588442483,0.007985023414547321,0.0,0.0,1.5929190907180066
2021-03-23,-0.011179851984112562,-0.007870998552573893,0.0,0.0,1.5751104910611122
2021-03-24,0.0013903601829078854,-0.005083322497703491,0.0,0.0,1.5773004619715643
2021-03-25,0.00884851984869971,0.0056256541973096486,0.0,0.0,1.5912572364166828
2021-03-26,0.01721093103860266,0.016114718990390742,0.0,0.0,1.6186442549773277
2021-03-29,-0.005658950876974206,-0.0005049976198273631,0.0,0.0,1.6094844266511144
2021-03-30,6.387088705107576e-05,-0.002652824722117142,0.0,0.0,1.6095872258491395
2021-03-31,-0.00201108277224073,0.004053270131258113,0.0,0.0,1.6063502127088156
2021-04-01,0.012527635817712171,0.01079905309185425,0.5,0.0005,1.6264739831693362
2021-04-05,0.009460917693346714,0.014353003163800615,0.0,0.0,1.641861919654471
2021-04-06,-0.0031677743993937246,-0.0005903568402352288,0.0,0.0,1.6366608714980502
2021-04-07,0.004957751350142569,0.0011573548877306106,0.0,0.0,1.6447750291434453
2021-04-08,0.0005962234850786343,0.004746540567998503,0.0,0.0,1.6457556826434916
2021-04-09,0.005421029487000318,0.007270057003101682,0.0,0.0,1.6546773727275002
2021-04-12,0.0017090615416296305,0.0003648693759692456,0.0,0.0,1.6575053181890333
2021-04-13,-0.0017847076379489074,0.0029635320062646464,0.0,0.0,1.6545471557877205
2021-04-14,0.0038157246671275237,-0.003415304114335882,0.0,0.0,1.6608604521829855
2021-04-15,0.008091230250234994,0.01074257619165464,0.0,0.0,1.6742988565151073
2021-04-16,0.005298418724118703,0.00334242172010768,0.0,0.0,1.6831699929262376
2021-04-19,-0.005139592961748829,-0.004912710817008281,0.0,0.0,1.6745191842771672
2021-04-20,-0.011870822631263893,-0.0073217163255151485,0.0,0.0,1.6546412640479642
2021-04-21,0.00756611436581826,0.009461991858011443,0.0,0.0,1.6671604690861532
2021-04-22,-0.013756823230682625,-0.00913323050923065,0.0,0.0,1.644225637215753
2021-04-23,0.0127935269723413,0.010842549427696024,0.0,0.0,1.665261082254088
2021-04-26,0.002032843558527364,0.002087543539493808,0.0,0.0,1.6686462975184144
2021-04-27,0.0031778639868688895,-0.00021540038416845153,0.0,0.0,1.6739490284941203
2021-04-28,0.005698327403046223,-0.0002874449927873224,0.0,0.0,1.683487738114491
2021-04-29,0.014929362611479547,0.006372733518160922,0.0,0.0,1.7086211370087816
2021-04-30,-0.013587793357338285,-0.006570403222444066,0.0,0.0,1.6854047460731258
2021-05-03,0.0029854448375748197,0.0021567782423239645,0.5,0.0005,1.690436428971514
2021-05-04,-0.0035404379774405964,-0.006169432097688943,0.0,0.0,1.684451543639934
2021-05-05,0.005417666995045522,0.00031281576880792805,0.0,0.0,1.6935773411726656
2021-05-06,0.01224188301228091,0.00798582135733894,0.0,0.0,1.7143099168555513
2021-05-07,0.006453087020398275,0.007277823922694271,0.0,0.0,1.725372507928952
2021-05-10,-0.01361772311582337,-0.009902329760964501,0.0,0.0,1.7018768628443217
2021-05-11,-0.012841435576977867,-0.008924902540483282,0.0,0.0,1.680022320750157
2021-05-12,-0.018051108606053995,-0.02124504034695207,0.0,0.0,1.6496960553777011
2021-05-13,0.011160415067441542,0.01201251664823011,0.0,0.0,1.6681073480908375
2021-05-14,0.018993556165021856,0.015355209882992993,0.0,0.0,1.6997906386960864
2021-05-17,0.0028914568888843304,-0.0025446047038714115,0.0,0.0,1.704705510048005
2021-05-18,-0.012277111475413195,-0.008615631216635888,0.0,0.0,1.6837766504683946
2021-05-19,-0.004669677179690296,-0.002621730451558224,0.0,0.0,1.675913957068007
2021-05-20,0.008388299869324389,0.010757921593692599,0.0,0.0,1.6899720258950794
2021-05-21,0.003485466156084289,-0.0008187549165815655,0.0,0.0,1.6958623661960661
2021-05-24,0.012605304730865102,0.010194315581784519,0.0,0.0,1.7172392281035735
2021-05-25,-0.004372750478012344,-0.0022187932505469687,0.0,0.0,1.709730169448022
2021-05-26,0.002050753697823726,0.0019848234365726913,0.0,0.0,1.7132364049152986
2021-05-27,0.0015905961605020894,0.0005248123333938537,0.0,0.0,1.7159614721629892
2021-05-28,0.002292117016534923,0.00178869393937231,0.0,0.0,1.7198946566530522
2021-06-01,0.00461576306827793,-0.0008809650180264805,0.7000000000000001,0.0007000000000000001,1.7278332828905598
2021-06-02,0.0037448679639465747,0.0015728093718603287,0.0,0.0,1.7343037903986975
2021-06-03,0.0024637656597610914,-0.003711492536164762,0.0,0.0,1.7385767085210753
2021-06-04,0.007762177754693666,0.009145972270424574,0.0,0.0,1.752071849972786
2021-06-07,0.0023948135462616813,-0.0009701111139460705,0.0,0.0,1.7562677353731246
2021-06-08,-0.002627918565436993,0.00021314101832348165,0.0,0.0,1.7516524067854597
2021-06-09,-0.004696273122696936,-0.001491901322655087,0.0,0.0,1.7434261686671657
2021-06-10,-0.0018240834728336928,0.004648224928738065,0.0,0.0,1.7402460138067941
2021-06-11,-0.0001563413161733862,0.0016526695750751497,0.0,0.0,1.73997394145453
2021-06-14,-0.0014216375201593742,0.002238812004246249,0.0,0.0,1.7375003292152589
2021-06-15,-0.002936146783968269,-0.0018341175836025236,0.0,0.0,1.7323987732114896
2021-06-16,-0.007900887246845734,-0.005583434883570715,0.0,0.0,1.7187112858377716
2021-06-17,-0.008491300568814588,-0.0003315381916825233,0.0,0.0,1.7041171917187092
2021-06-18,-0.01939203935643016,-0.013490560726959089,0.0,0.0,1.6710708840689308
2021-06-21,0.019564075090569892,0.014316171624829677,0.0,0.0,1.7037638403265203
2021-06-22,0.004349245075677182,0.005346042165201181,0.0,0.0,1.7111739268191775
2021-06-23,-0.0006344440709604216,-0.0012053227557838886,0.0,0.0,1.7100882826669248
2021-06-24,0.0129132526741057,0.0059155901695160384,0.0,0.0,1.73217108475603
2021-06-25,0.003913089308646606,0.0035521544220702417,0.0,0.0,1.7389492249085357
2021-06-28,0.001114898672126769,0.0020161833641283433,0.0,0.0,1.740887977090282
